timeSeriesDesc,geoLevelValueDesc,label,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Hessequa,75-79,700,1.0,936,1.3,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,70-74,1101,1.5,1345,1.9,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,65-69,1488,2.1,1831,2.5,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,60-64,1649,2.3,2138,3.0,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,55-59,1912,2.7,2278,3.2,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,50-54,2079,2.9,2557,3.6,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,45-49,1807,2.5,2172,3.0,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,40-44,2279,3.2,2245,3.1,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,35-39,2706,3.8,2726,3.8,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,30-34,2594,3.6,2549,3.5,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,25-29,2457,3.4,2602,3.6,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,20-24,2719,3.8,2700,3.8,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,15-19,2788,3.9,2729,3.8,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,10-14,2824,3.9,2528,3.5,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,5-9,2399,3.3,2363,3.3,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Hessequa,0-4,2612,3.6,2643,3.7,Western Cape,Garden Route,Hessequa,DsAgeGroups
Census 2022,Kannaland,85+,46,0.1,117,0.4,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,80-84,91,0.3,160,0.5,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,75-79,183,0.6,256,0.8,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,70-74,322,1.0,449,1.4,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,65-69,517,1.6,611,1.9,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,60-64,676,2.1,775,2.4,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,55-59,820,2.6,928,2.9,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,50-54,872,2.7,1088,3.4,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,45-49,799,2.5,926,2.9,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,40-44,830,2.6,928,2.9,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,35-39,1007,3.1,1170,3.7,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,30-34,1215,3.8,1242,3.9,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,25-29,1220,3.8,1344,4.2,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,20-24,1295,4.0,1345,4.2,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,15-19,1177,3.7,1325,4.1,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,10-14,1387,4.3,1289,4.0,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,5-9,1270,4.0,1326,4.1,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Kannaland,0-4,1541,4.8,1436,4.5,Western Cape,Garden Route,Kannaland,DsAgeGroups
Census 2022,Knysna,85+,311,0.3,553,0.6,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,80-84,567,0.6,692,0.7,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,75-79,1093,1.1,1258,1.3,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,70-74,1448,1.5,1814,1.9,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,65-69,1745,1.8,2295,2.4,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,60-64,2061,2.1,2487,2.6,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,55-59,1929,2.0,2372,2.5,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,50-54,2357,2.5,2572,2.7,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,45-49,2698,2.8,2890,3.0,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,40-44,3600,3.7,3593,3.7,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,35-39,4108,4.3,4022,4.2,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,30-34,3998,4.2,3673,3.8,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,25-29,4044,4.2,3949,4.1,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,20-24,3673,3.8,3591,3.7,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,15-19,3241,3.4,3357,3.5,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,10-14,3555,3.7,3686,3.8,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,5-9,3003,3.1,3039,3.2,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Knysna,0-4,3439,3.6,3331,3.5,Western Cape,Garden Route,Knysna,DsAgeGroups
Census 2022,Mossel Bay,85+,509,0.4,850,0.6,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,80-84,885,0.6,1275,0.9,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,75-79,1836,1.3,2207,1.6,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,70-74,2718,1.9,3308,2.4,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,65-69,3640,2.6,4327,3.1,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,60-64,3822,2.7,4694,3.4,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,55-59,3301,2.4,4233,3.0,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,50-54,3678,2.6,4416,3.2,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,45-49,3713,2.7,4321,3.1,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,40-44,4840,3.5,4894,3.5,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,35-39,5615,4.0,5580,4.0,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,30-34,5204,3.7,5414,3.9,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,25-29,5551,4.0,5091,3.6,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,20-24,5282,3.8,5123,3.7,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,15-19,4237,3.0,4391,3.1,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,10-14,4535,3.2,4463,3.2,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,5-9,3870,2.8,3868,2.8,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Mossel Bay,0-4,4436,3.2,3943,2.8,Western Cape,Garden Route,Mossel Bay,DsAgeGroups
Census 2022,Oudtshoorn,85+,259,0.2,548,0.4,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,80-84,374,0.3,751,0.5,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,75-79,708,0.5,1227,0.9,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,70-74,1202,0.9,1726,1.2,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,65-69,1638,1.2,2602,1.9,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,60-64,2445,1.8,3235,2.3,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,55-59,3040,2.2,3921,2.8,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,50-54,3443,2.5,4138,3.0,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,45-49,3802,2.7,4294,3.1,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,40-44,4100,3.0,4624,3.3,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,35-39,4871,3.5,5201,3.8,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,30-34,5401,3.9,5668,4.1,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,25-29,5522,4.0,5534,4.0,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,20-24,5706,4.1,5903,4.3,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,15-19,5757,4.2,5829,4.2,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,10-14,5958,4.3,5864,4.2,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,5-9,5723,4.1,5421,3.9,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Oudtshoorn,0-4,6016,4.4,5798,4.2,Western Cape,Garden Route,Oudtshoorn,DsAgeGroups
Census 2022,Cape Agulhas,85+,117,0.3,228,0.6,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,80-84,166,0.4,305,0.8,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,75-79,413,1.0,472,1.2,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,70-74,582,1.4,728,1.8,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,65-69,773,1.9,978,2.4,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,60-64,998,2.5,1207,3.0,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,55-59,1081,2.7,1257,3.1,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,50-54,1139,2.8,1363,3.4,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,45-49,1110,2.8,1176,2.9,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,40-44,1403,3.5,1332,3.3,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,35-39,1752,4.4,1580,3.9,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,30-34,1613,4.0,1631,4.1,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,25-29,1614,4.0,1701,4.2,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,20-24,1585,3.9,1639,4.1,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,15-19,1199,3.0,1276,3.2,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,10-14,1238,3.1,1275,3.2,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,5-9,1188,3.0,1232,3.1,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Cape Agulhas,0-4,1491,3.7,1432,3.6,Western Cape,Overberg,Cape Agulhas,DsAgeGroups
Census 2022,Overstrand,85+,559,0.4,878,0.7,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,80-84,1016,0.8,1338,1.0,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,75-79,1906,1.4,2163,1.6,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,70-74,2672,2.0,3014,2.3,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,65-69,2885,2.2,3640,2.7,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,60-64,2945,2.2,3602,2.7,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,55-59,2648,2.0,3337,2.5,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,50-54,3076,2.3,3508,2.6,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,45-49,3574,2.7,3674,2.8,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,40-44,5024,3.8,4800,3.6,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,35-39,5741,4.3,5701,4.3,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,30-34,5617,4.2,5709,4.3,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,25-29,5626,4.2,5724,4.3,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,20-24,5011,3.8,5054,3.8,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,15-19,3586,2.7,3775,2.8,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,10-14,3823,2.9,4020,3.0,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,5-9,3764,2.8,3676,2.8,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Overstrand,0-4,4895,3.7,4504,3.4,Western Cape,Overberg,Overstrand,DsAgeGroups
Census 2022,Swellendam,85+,89,0.2,178,0.4,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,80-84,154,0.3,250,0.5,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,75-79,281,0.6,385,0.8,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,70-74,437,0.9,579,1.2,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,65-69,680,1.4,814,1.7,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,60-64,949,2.0,1101,2.3,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,55-59,1170,2.5,1365,2.9,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,50-54,1214,2.6,1354,2.9,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,45-49,1405,3.0,1519,3.2,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,40-44,1650,3.5,1574,3.3,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,35-39,1951,4.1,1925,4.1,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,30-34,2110,4.5,1960,4.2,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,25-29,2263,4.8,1986,4.2,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,20-24,2205,4.7,1957,4.2,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,15-19,1643,3.5,1688,3.6,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,10-14,1733,3.7,1713,3.6,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,5-9,1650,3.5,1625,3.4,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Swellendam,0-4,1844,3.9,1703,3.6,Western Cape,Overberg,Swellendam,DsAgeGroups
Census 2022,Theewaterskloof,85+,172,0.1,391,0.3,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,80-84,283,0.2,459,0.3,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,75-79,584,0.4,802,0.6,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,70-74,1047,0.8,1313,0.9,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,65-69,1548,1.1,1929,1.4,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,60-64,2189,1.6,2774,2.0,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,55-59,2946,2.1,3486,2.5,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,50-54,3452,2.5,3758,2.7,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,45-49,3750,2.7,4014,2.9,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,40-44,5189,3.7,4877,3.5,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,35-39,6396,4.6,6088,4.4,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,30-34,6864,4.9,6285,4.5,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,25-29,7942,5.7,7033,5.0,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,20-24,7316,5.2,6492,4.7,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,15-19,4836,3.5,5000,3.6,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,10-14,4785,3.4,4929,3.5,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,5-9,4494,3.2,4634,3.3,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Theewaterskloof,0-4,5909,4.2,5585,4.0,Western Cape,Overberg,Theewaterskloof,DsAgeGroups
Census 2022,Bergrivier,85+,93,0.1,233,0.3,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,80-84,201,0.3,347,0.5,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,75-79,416,0.6,593,0.8,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,70-74,731,1.0,941,1.3,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,65-69,1121,1.6,1352,1.9,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,60-64,1412,2.0,1756,2.5,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,55-59,1732,2.5,2241,3.2,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,50-54,1957,2.8,2271,3.2,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,45-49,2043,2.9,2248,3.2,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,40-44,2322,3.3,2438,3.5,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,35-39,2805,4.0,2824,4.0,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,30-34,2719,3.9,2911,4.1,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,25-29,2964,4.2,3019,4.3,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,20-24,2930,4.2,2865,4.1,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,15-19,2551,3.6,2558,3.6,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,10-14,2662,3.8,2651,3.8,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,5-9,2532,3.6,2453,3.5,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Bergrivier,0-4,2732,3.9,2648,3.8,Western Cape,West Coast,Bergrivier,DsAgeGroups
Census 2022,Cederberg,85+,50,0.1,147,0.3,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,80-84,126,0.2,174,0.3,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,75-79,226,0.4,323,0.6,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,70-74,379,0.7,517,0.9,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,65-69,615,1.1,784,1.4,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,60-64,906,1.6,1116,2.0,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,55-59,1174,2.1,1335,2.4,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,50-54,1338,2.4,1635,3.0,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,45-49,1470,2.7,1596,2.9,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,40-44,1941,3.5,1772,3.2,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,35-39,2327,4.2,2347,4.3,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,30-34,2609,4.7,2561,4.6,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,25-29,3209,5.8,2944,5.3,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,20-24,2646,4.8,2844,5.2,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,15-19,1809,3.3,1913,3.5,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,10-14,1793,3.3,1782,3.2,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,5-9,1995,3.6,1848,3.4,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Cederberg,0-4,2456,4.5,2401,4.4,Western Cape,West Coast,Cederberg,DsAgeGroups
Census 2022,Matzikama,85+,70,0.1,174,0.3,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,80-84,128,0.2,237,0.3,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,75-79,254,0.4,474,0.7,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,70-74,509,0.7,718,1.0,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,65-69,858,1.2,1049,1.5,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,60-64,1309,1.9,1479,2.1,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,55-59,1484,2.1,1849,2.7,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,50-54,1810,2.6,1980,2.9,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,45-49,1821,2.6,2001,2.9,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,40-44,2417,3.5,2360,3.4,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,35-39,2898,4.2,2709,3.9,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,30-34,3092,4.5,2910,4.2,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,25-29,3173,4.6,2974,4.3,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,20-24,2919,4.2,2946,4.3,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,15-19,2509,3.6,2493,3.6,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,10-14,2746,4.0,2790,4.0,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,5-9,2819,4.1,2753,4.0,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Matzikama,0-4,3161,4.6,3171,4.6,Western Cape,West Coast,Matzikama,DsAgeGroups
Census 2022,Saldanha Bay,85+,172,0.1,344,0.2,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,80-84,393,0.3,550,0.4,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,75-79,733,0.5,944,0.6,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,70-74,1416,0.9,1647,1.1,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,65-69,2166,1.4,2654,1.7,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,60-64,2827,1.8,3496,2.3,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,55-59,3120,2.0,3990,2.6,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,50-54,4079,2.6,4381,2.8,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,45-49,4180,2.7,4418,2.9,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,40-44,5624,3.6,5233,3.4,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,35-39,6889,4.5,6368,4.1,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,30-34,7416,4.8,7053,4.6,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,25-29,7121,4.6,6936,4.5,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,20-24,6860,4.4,6558,4.2,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,15-19,5230,3.4,5384,3.5,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,10-14,5925,3.8,5835,3.8,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,5-9,5689,3.7,5872,3.8,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Saldanha Bay,0-4,6601,4.3,6527,4.2,Western Cape,West Coast,Saldanha Bay,DsAgeGroups
Census 2022,Swartland,85+,179,0.1,384,0.3,Western Cape,West Coast,Swartland,DsAgeGroups
Census 2022,Swartland,80-84,360,0.2,634,0.4,Western Cape,West Coast,Swartland,DsAgeGroups
Census 2022,Swartland,75-79,763,0.5,1068,0.7,Western Cape,West Coast,Swartland,DsAgeGroups
Census 2022,Swartland,70-74,1362,0.9,1698,1.1,Western Cape,West Coast,Swartland,DsAgeGroups
Census 2022,Swartland,65-69,1847,1.2,2400,1.6,Western Cape,West Coast,Swartland,DsAgeGroups
